"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_10","mean_1","ngood_10","ngood_1"
"1","sp|A0AVK6|E2F8_HUMAN",NA,22.4919593753926,NA,NA,NA,NA,NA,NA,22.4919593753926,0,4
"2","sp|A0FGR8|ESYT2_HUMAN",-1.77630550659141,24.8216964093033,-4.47537619226902,0.000802004713387648,0.0018912390218025,-1.49486782038241,TRUE,23.9335436560076,25.709849162599,6,6
"3","sp|A0JNW5|UH1BL_HUMAN",-1.61873767520877,24.0453072168865,-11.6751217064075,8.24009199133562e-08,9.94696818954086e-07,8.20270820953381,TRUE,23.2359383792821,24.8546760544909,6,6
"4","sp|A0MZ66|SHOT1_HUMAN",-0.591812673985427,26.2642643125584,-8.24933646343549,3.19410151243973e-06,1.8528712434862e-05,4.32642314158718,TRUE,25.9683579755657,26.5601706495512,6,6
"5","sp|A1L390|PKHG3_HUMAN",0.223384551849887,24.9442536316286,0.840589567796257,0.417385337605839,0.473834227868697,-7.44541911161694,FALSE,25.0559459075536,24.8325613557037,6,6
"6","sp|A1X283|SPD2B_HUMAN",NA,22.6993804211823,NA,NA,NA,NA,NA,NA,22.6993804211823,0,6
"7","sp|A2A2Y4|FRMD3_HUMAN",-0.585731006845224,24.9914010892013,-6.17100990625083,5.29472803803982e-05,0.000180405048070308,1.35410428087646,TRUE,24.6985355857787,25.2842665926239,6,6
"8","sp|A6ND36|FA83G_HUMAN",-0.980498285417034,23.9309513506793,-6.54690046904506,3.05954751831042e-05,0.000115415966650549,1.93326309509342,TRUE,23.4407022079708,24.4212004933878,6,6
"9","sp|A6NHT5|HMX3_HUMAN",1.01067132045828,24.3531096198721,1.21670992399765,0.255588511208619,0.308825965640538,-6.85469641817293,FALSE,24.6900000600248,23.6793287395665,6,3
"10","sp|A6NI28|RHG42_HUMAN",-1.21990901547746,23.5052892939314,-4.99568936489507,0.00033382217561544,0.000882418368284819,-0.581049282189768,TRUE,22.8953347861927,24.1152438016701,6,6
"11","sp|A7E2V4|ZSWM8_HUMAN",-3.08732260311133,25.4362475351714,-3.73034399329693,0.00615332252671787,0.0114316086709675,-3.00182669913389,TRUE,23.1207555828379,26.2080781859493,2,6
"12","sp|A7KAX9|RHG32_HUMAN",-0.142069056973601,26.0317405358601,-0.633462308722706,0.538588403389512,0.592330413272197,-7.60336606827124,FALSE,25.9607060073733,26.1027750643469,6,6
"13","sp|O00148|DX39A_HUMAN",-3.94212725449843,22.8257151136814,-7.76049947019795,0.00197058524225695,0.00419431871462751,-0.636741535750189,TRUE,19.8691196728076,23.811246927306,1,3
"14","sp|O00159|MYO1C_HUMAN",-0.263737723893357,24.068675896038,-2.37639676865907,0.0354330894298122,0.0536576354268662,-5.32049047385634,FALSE,23.9368070340913,24.2005447579847,6,6
