"","logFC","se","df","t","pval","adjPval"
"sp|A0JNW5|UH1BL_HUMAN",-0.0614583950698587,0.0606446179514802,16.4704525438334,-1.01341878547293,0.32551710762406,0.42695165202227
"sp|A0MZ66|SHOT1_HUMAN",-0.204890357548304,0.0458546433439284,16.1980531001743,-4.46825757669824,0.000377383005045848,0.00183369687654473
"sp|A1L390|PKHG3_HUMAN",NA,NA,NA,NA,NA,NA
"sp|A1X283|SPD2B_HUMAN",NA,NA,NA,NA,NA,NA
"sp|A2A2Y4|FRMD3_HUMAN",-0.354915781187579,0.122032821148881,16.4657309908149,-2.90836332263908,0.0100322795691745,0.0263761584468836
"sp|A6ND36|FA83G_HUMAN",-0.17021009606782,0.110093333846639,15.9095603338963,-1.54605270020185,0.141750271626415,0.21926212510411
"sp|A6NI28|RHG42_HUMAN",-0.0227700216772286,0.128620497505014,16.146117421649,-0.177032604591978,0.861684488244182,0.897566650157979
"sp|A7E2V4|ZSWM8_HUMAN",0.27601721929415,0.235789794427846,12.3946096453017,1.17060715016915,0.263771867917754,0.360549992758772
"sp|A7KAX9|RHG32_HUMAN",-0.070710077302454,0.0561086595147505,16.2326869402375,-1.26023465743046,0.225400793945766,0.319835324310402
"sp|O00159|MYO1C_HUMAN",-0.222795112315002,0.10058646325404,14.7476166195736,-2.21496118968129,0.0429440593481762,0.0845838559264978
"sp|O00161|SNP23_HUMAN",-0.0577761240690956,0.0321048355930639,14.6749058722257,-1.79960815876528,0.0925126097202443,0.155162432586348
"sp|O00178|GTPB1_HUMAN",-0.0720390848347569,0.0608508451556111,14.9433828655073,-1.18386334077258,0.254957603734944,0.353468538511391
"sp|O00203|AP3B1_HUMAN",0.0477633716365949,0.0584092835883413,14.7273589936506,0.817735960831553,0.426540496461396,0.528946465512681
"sp|O00232|PSD12_HUMAN",0.198404041112584,0.22350155560212,9.02996801314214,0.887707651868811,0.397725871318293,0.499224373246116
"sp|O00257|CBX4_HUMAN",-0.047039515050449,0.055026683867326,15.9657069147349,-0.854849170338255,0.405280251645946,0.506527994740936
"sp|O00264|PGRC1_HUMAN",0.116439196689465,0.0405797214236976,16.1926652340706,2.86939369232503,0.0110241213961632,0.0286398168615456
"sp|O00299|CLIC1_HUMAN",0.00173637450905436,0.0664518675328839,15.5569166421566,0.0261298075361857,0.979486047804751,0.984546538292836
"sp|O00401|WASL_HUMAN",-0.496549671916922,0.111628077472912,14.2901838122437,-4.44825068350225,0.000525381648162072,0.00241454925441414
"sp|O00429|DNM1L_HUMAN",-0.89300810444208,0.128646785634237,13.0311736664534,-6.94155007479971,1.00659712705704e-05,6.99425225982886e-05
"sp|O00443|P3C2A_HUMAN",-0.103787234401948,0.0753446137771258,15.5174961568251,-1.37750038388885,0.18790233868672,0.274638560133929
"sp|O00499|BIN1_HUMAN",0.0042446104502495,0.0490855422537235,14.1277262462307,0.0864737406446297,0.932303474827363,0.950211515961998
"sp|O00505|IMA4_HUMAN",-0.0439221863420887,0.180536155564839,14.2253039148545,-0.243287480032299,0.811255973877866,0.859702483951001
"sp|O00512|BCL9_HUMAN",-0.295858090587001,0.0932345577722519,16.2390769395959,-3.1732664116851,0.00581342338717711,0.016993830302082
"sp|O00571|DDX3X_HUMAN",-0.337730972727412,0.256311867385626,16.1288549290453,-1.31765640105649,0.206029594714818,0.297900759988147
"sp|O00712|NFIB_HUMAN",0.44635760840909,0.171051422443272,10.3654999851596,2.60949369513207,0.0253669101036079,0.0553143955061238
"sp|O13297|CET1_YEAST",NA,NA,NA,NA,NA,NA
"sp|O13563|RPN13_YEAST",NA,NA,NA,NA,NA,NA
"sp|O14497|ARI1A_HUMAN",-0.143044325727185,0.114972374613861,12.765334421721,-1.24416257564136,0.235800727657758,0.330839001705717
"sp|O14523|C2C2L_HUMAN",0.48892273371312,0.133671679213497,11.4227085288933,3.65763889995147,0.00354806742773384,0.011462483516535
"sp|O14544|SOCS6_HUMAN",-0.0920260269631394,0.077584339592709,15.0256289797717,-1.18614178384767,0.253984380684844,0.352677756208692
"sp|O14578|CTRO_HUMAN",-0.0842133921895169,0.0556996046462614,15.9717505616041,-1.51192082465112,0.150086864127739,0.229722114587125
"sp|O14617|AP3D1_HUMAN",NA,NA,NA,NA,NA,NA
