"","logFC","se","df","t","pval","adjPval"
"sp|A0AVK6|E2F8_HUMAN",NA,NA,NA,NA,NA,NA
"sp|A0FGR8|ESYT2_HUMAN",-1.478494023077,0.326811247618496,16.7446179222131,-4.52399981289177,0.000310776072577447,0.000549891418435372
"sp|A0JNW5|UH1BL_HUMAN",0.141734155887707,0.151374398628837,13.4776176019118,0.936315236734532,0.365586159515069,0.393613256604219
"sp|A0MZ66|SHOT1_HUMAN",-0.623359380137111,0.116187216458882,17.1678433722064,-5.36512879071956,4.97428106661273e-05,0.000102373913564481
"sp|A1L390|PKHG3_HUMAN",0.035032936332495,0.110006775559715,17.0595151042025,0.318461623424985,0.754000518818619,0.76810363071258
"sp|A2A2Y4|FRMD3_HUMAN",-1.23323009167585,0.182464186322985,15.6689124403023,-6.75875149270592,5.1213424114139e-06,1.33910510593527e-05
"sp|A2RU67|F234B_HUMAN",-1.28869752665783,0.17891356355691,14.9259926797565,-7.2029056994771,3.1472743925293e-06,8.64435881736523e-06
"sp|A3KN83|SBNO1_HUMAN",-0.115821301493734,0.157049053921622,14.9472061406448,-0.737484872411502,0.472246917231248,0.499302730197622
"sp|A6H8Y1|BDP1_HUMAN",-0.494438196824571,0.108443840973534,17.2931121906202,-4.55939399034418,0.000267071328786918,0.000478627830803522
"sp|A6ND36|FA83G_HUMAN",-0.218366698031005,0.164302003066907,15.6991563028051,-1.32905682191885,0.202822668462196,0.226678187525567
"sp|A6NFI3|ZN316_HUMAN",0.953518049617172,0.445431797513228,16.3315863225254,2.1406600403036,0.0477168630820213,0.0586738740430361
"sp|A6NHT5|HMX3_HUMAN",1.0667860795891,0.59237713033511,13.0297424573924,1.80085628725338,0.0949048848617855,0.111237931944532
"sp|A7KAX9|RHG32_HUMAN",2.57029008881625,0.367667451046336,7.87388830119968,6.99080128388172,0.000122684273072181,0.000232361307693112
"sp|B2RTY4|MYO9A_HUMAN",NA,NA,NA,NA,NA,NA
"sp|O00148|DX39A_HUMAN",-0.525182091822282,0.21463953124368,17.0759549575861,-2.44680972223166,0.02552467900053,0.032625419695583
"sp|O00159|MYO1C_HUMAN",-0.627378733342262,0.131991916870723,17.4143781765698,-4.75316025569001,0.00017303912029502,0.000318808874272921
"sp|O00178|GTPB1_HUMAN",-0.894937202704047,0.146646199506767,11.6417454288078,-6.10269618792781,6.05163214337057e-05,0.000120546784800593
"sp|O00193|SMAP_HUMAN",-0.653883455862652,0.274917694131723,16.1748146970246,-2.37846988324205,0.0300350415945706,0.0378488983525261
"sp|O00203|AP3B1_HUMAN",-0.267128532400922,0.0676256932086977,17.2134724427614,-3.95010416494429,0.00101151152433765,0.0016214682224307
"sp|O00231|PSD11_HUMAN",-0.361582640920028,0.461862311482429,10.3142281442575,-0.782879728288424,0.451298616959377,0.478968541668388
"sp|O00232|PSD12_HUMAN",1.72986989507587,1.02164483129251,13.5092875588469,1.69322042464343,0.113333926935011,0.130991024247349
"sp|O00257|CBX4_HUMAN",-0.421866846231071,0.121096785161132,14.0518812207447,-3.48371631558785,0.00363345106155187,0.00527192736871041
"sp|O00264|PGRC1_HUMAN",-0.386265631757856,0.0887110927889198,17.4110002202011,-4.35419765008353,0.000410183347676507,0.000704568781047415
"sp|O00267|SPT5H_HUMAN",-1.86215811817231,0.291463497175278,12.9497859521963,-6.38899257100612,2.42778890046292e-05,5.33063187289449e-05
"sp|O00299|CLIC1_HUMAN",-0.124132954419376,0.145165880443257,17.1978461276544,-0.855111091121012,0.404245516193419,0.431904419932969
